,cam_ung,height_mm,url_path,material,storage_max_support,storage_gb,display_width,bluetooth_version,width_mm,manufacturer,cpu_max_speed,root_price,cpu_threads,cpu_cores,ram_speed,product_weight,discounted_price,ram_type,refresh_rate,cpu_speed,name,ram_storage,is_installment,ram_slots,os_version,battery_capacity,laptop_color,cpu_model,nhu_cau_su_dung,vga_type,depth_mm,image,vga_brand,product_id,cpu_series,display_height,vga_vram,laptop_camera,display_size,cpu_brand
200,0,235.56,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i5-n3520i5u165w11blufp?code=0220042002831,vỏ nhựa,2048.0,512.0,1920.0,5.0,358.5,dell,4.4,16490000.0,12.0,10.0,2666.0,1.9,16490000.0,ddr4,120.0,1.3,Laptop Dell Inspiron 15 3520 i5 1235U/16GB/512GB/120Hz/OfficeHS/Win11 (N3520-i5U165W11BLU-FP),16.0,1,2.0,windows 11,41.0,đen,1235u,học tập - văn phòng,card tích hợp,18.99,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/329853/dell-inspiron-15-3520-i5-n3520i5u165w11blufp-1-638621798539727297-750x500.jpg,intel,0220042002831__l32_20250402-105034,core i5,1080.0,0.0,hd,15.6,intel
201,0,232.5,https://www.thegioididong.com/laptop/asus-x1504za-i5-nj1608w?code=0220042002833,vỏ nhựa,512.0,512.0,1920.0,5.3,359.7,asus,4.4,14090000.0,12.0,10.0,3200.0,1.7,14090000.0,ddr4,60.0,1.3,Laptop Asus Vivobook 15 X1504ZA i5 1235U/16GB/512GB/Win11 (NJ1608W),16.0,1,2.0,windows 11,42.0,bạc,1235u,"gaming, học tập - văn phòng, đồ họa - kỹ thuật",card tích hợp,17.9,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/329858/asus-x1504za-i5-nj1608w-1-638621784131186154-750x500.jpg,intel,0220042002833__l6_20250402-105034,core i5,1080.0,0.0,hd,15.6,intel
202,0,254.0,https://www.thegioididong.com/laptop/msi-thin-15-b13ucx-i5-2080vn?code=0220042002834,vỏ kim loại,4096.0,512.0,1920.0,5.3,359.0,msi,4.6,16690000.0,12.0,8.0,3200.0,1.86,16690000.0,ddr4,144.0,2.1,Laptop MSI Gaming Thin 15 B13UCX i5 13420H/16GB/512GB/4GB RTX2050/144Hz/Win11 (2080VN),16.0,1,2.0,windows 11,52.4,xám,13420h,"học tập - văn phòng, cao cấp - sang trọng, mỏng nhẹ, laptop sáng tạo nội dung",card rời,21.7,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/329786/msi-thin-15-b13ucx-i5-2080vn-1-638618208621642210-750x500.jpg,nvidia,0220042002834__l117_20250402-105034,core i5,1080.0,4.0,hd,15.6,intel
203,0,246.5,https://www.thegioididong.com/laptop/msi-prestige-14-ai-studio-c1udxg-ultra-7-058vn?code=0220042002835,vỏ nhựa - nắp lưng kim loại,4096.0,1024.0,1920.0,5.4,313.4,msi,4.8,27690000.0,22.0,16.0,5600.0,1.7,27690000.0,ddr5,144.0,1.4,Laptop MSI Prestige 14 AI Studio C1UDXG Ultra 7 155H/16GB/1TB/6GB RTX3050/144Hz/Win11 (058VN),16.0,1,2.0,windows 11,90.0,xám,155h,"đồ họa - kỹ thuật, gaming",card rời,18.95,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/329787/msi-prestige-14-ai-studio-c1udxg-ultra-7-058vn-1-638618202899742032-750x500.jpg,nvidia,0220042002835__l191_20250402-105034,core ultra 7,1200.0,6.0,full hd,14.0,intel
204,0,256.0,https://www.thegioididong.com/laptop/asus-fa506nfr-r7-hn113w?code=0220042002845,vỏ nhựa,1024.0,512.0,1920.0,5.3,359.0,asus,4.5,17690000.0,16.0,8.0,4800.0,2.3,17690000.0,ddr5,144.0,3.1,Laptop Asus TUF Gaming A15 FA506NFR R7 7435HS/16GB/512GB/4GB RTX2050/144Hz/Win11 (HN113W),16.0,1,2.0,windows 11,48.0,đen,7435hs,"gaming, đồ họa - kỹ thuật",card rời,24.5,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/330162/asus-fa506nfr-r7-hn113w-1-638627945918375570-750x500.jpg,nvidia,0220042002845__l58_20250402-105034,ryzen 7,1080.0,4.0,hd,15.6,amd
205,0,246.5,https://www.thegioididong.com/laptop/msi-prestige-14-ai-studio-c1veg-ultra-7-056vn?code=0220042002836,vỏ nhựa - nắp lưng kim loại,4096.0,1024.0,2880.0,5.4,313.4,msi,4.8,33690000.0,22.0,16.0,5600.0,1.7,33690000.0,ddr5,60.0,1.4,Laptop MSI Prestige 14 AI Studio C1VEG Ultra 7 155H/32GB/1TB/6GB RTX4050/Win11 (056VN),32.0,1,2.0,windows 11,90.0,xám,155h,"học tập - văn phòng, cao cấp - sang trọng",card rời,18.95,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/329789/msi-prestige-14-ai-studio-c1veg-ultra-7-056vn-1-638718428678373112-750x500.jpg,nvidia,0220042002836__l165_20250402-105034,core ultra 7,1800.0,6.0,full hd,14.0,intel
206,0,221.9,https://www.thegioididong.com/laptop/acer-swift-lite-14-ai-sfl14-51m-56hs-ultra-5-nxj1hsv002?code=0220042002837,vỏ nhựa - nắp lưng kim loại,2048.0,512.0,1920.0,5.0,314.4,acer,4.3,18390000.0,14.0,12.0,4800.0,1.27,18390000.0,ddr5,60.0,1.3,Laptop Acer Swift Lite 14 AI SFL14 51M 56HS Ultra 5 125U/16GB/512GB/Win11 (NX.J1HSV.002),16.0,1,2.0,windows 11,58.0,bạc,125u,"gaming, học tập - văn phòng, đồ họa - kỹ thuật",card tích hợp,17.5,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/329867/acer-swift-lite-14-ai-sfl14-51m-56hs-ultra-5-nxj1hsv002-glr-1-638666740130608231-750x500.jpg,intel,0220042002837__l99_20250402-105034,core ultra 5,1200.0,0.0,full hd,14.0,intel
207,0,279.9,https://www.thegioididong.com/laptop/acer-predator-helios-neo-phn16-71-53m7-i5-nhqlusv005?code=0220042002838,vỏ nhựa - nắp lưng kim loại,2048.0,512.0,1920.0,5.0,360.1,acer,4.7,27690000.0,20.0,14.0,4800.0,2.6,27690000.0,ddr5,165.0,2.5,Laptop Acer Gaming Predator Helios Neo PHN16 71 53M7 i5 13500HX/16GB/512GB/8GB RTX4060/165Hz/Win11 (NH.QLUSV.005),16.0,1,2.0,windows 11,90.0,đen,13500hx,"cao cấp - sang trọng, gaming, laptop sáng tạo nội dung, đồ họa - kỹ thuật",card rời,28.25,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/330169/acer-predator-helios-neo-phn16-71-53m7-i5-nhqlusv005-1-638665759045470675-750x500.jpg,nvidia,0220042002838__l44_20250402-105034,core i5,1200.0,8.0,hd,16.0,intel
208,0,235.56,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i5-n3520-i5u085w11slu?code=0220042002844,vỏ nhựa,2048.0,512.0,1920.0,5.0,358.5,dell,4.4,14490000.0,12.0,10.0,2666.0,1.9,14490000.0,ddr4,120.0,1.3,Laptop Dell Inspiron 15 3520 i5 1235U/8GB/512GB/120Hz/OfficeHS/Win11 (N3520-i5U085W11SLU),8.0,1,2.0,windows 11,41.0,bạc,1235u,"cao cấp - sang trọng, gaming, học tập - văn phòng, đồ họa - kỹ thuật",card tích hợp,18.99,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/330075/dell-inspiron-15-3520-i5-n3520-i5u085w11slu-1-638627942653445825-750x500.jpg,intel,0220042002844__l57_20250402-105034,core i5,1080.0,0.0,hd,15.6,intel
209,0,235.6,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i5-p16wd2?code=0220042002846,vỏ nhựa,512.0,512.0,1920.0,5.0,358.5,dell,4.6,18490000.0,12.0,10.0,2666.0,1.65,18490000.0,ddr4,120.0,1.3,Laptop Dell Inspiron 15 3530 i5 1334U/16GB/512GB/120Hz/OfficeHS/Win11 (P16WD2),16.0,1,2.0,windows 11,41.0,đen,1334u,học tập - văn phòng,card tích hợp,19.0,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/330165/dell-inspiron-15-3530-i5-p16wd2-1-638627968173268155-750x500.jpg,intel,0220042002846__l193_20250402-105034,core i5,1080.0,0.0,hd,15.6,intel
210,0,256.0,https://www.thegioididong.com/laptop/asus-fa506ncr-r7-hn097w?code=0220042002847,vỏ nhựa,1024.0,512.0,1920.0,5.3,359.0,asus,4.5,20190000.0,16.0,8.0,5600.0,2.3,20190000.0,ddr5,144.0,3.1,Laptop Asus TUF Gaming A15 FA506NCR R7 7435HS/16GB/512GB/4GB RTX3050/144Hz/Win11 (HN097W),16.0,1,2.0,windows 11,48.0,đen,7435hs,"gaming, học tập - văn phòng, đồ họa - kỹ thuật",card rời,24.5,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/330578/asus-fa506ncr-r7-hn097w-1-638633335309174872-750x500.jpg,nvidia,0220042002847__l67_20250402-105034,ryzen 7,1080.0,4.0,hd,15.6,amd
211,0,214.7,https://www.thegioididong.com/laptop/asus-ux5406sa-ultra-7-pv140ws?code=0220042002848,vỏ kim loại,1024.0,1024.0,2880.0,5.4,310.3,asus,4.8,40990000.0,8.0,8.0,8533.0,1.2,40990000.0,lpddr5,120.0,2.2,Laptop Asus Zenbook S 14 UX5406SA Ultra 7 258V/32GB/1TB/120Hz/OfficeHS/Win11 (PV140WS),32.0,1,0.0,windows 11,72.0,trắng,258v,"học tập - văn phòng, đồ họa - kỹ thuật, cao cấp - sang trọng, mỏng nhẹ, laptop sáng tạo nội dung",card tích hợp,12.9,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/330579/asus-ux5406sa-ultra-7-pv140ws-1-638633337266917661-750x500.jpg,intel,0220042002848__l256_20250402-105034,core ultra 7,1800.0,0.0,full hd,14.0,intel
212,0,254.0,https://www.thegioididong.com/laptop/msi-thin-15-b13uc-i7-1411vn?code=0220042002849,vỏ kim loại,512.0,512.0,1920.0,5.3,359.0,msi,4.9,21890000.0,16.0,10.0,3200.0,1.86,21890000.0,ddr4,144.0,2.4,Laptop MSI Gaming Thin 15 B13UC i7 13620H/32GB/512GB/4GB RTX3050/144Hz/Win11 (1411VN),32.0,1,2.0,windows 11,52.4,xám,13620h,"gaming, học tập - văn phòng, laptop sáng tạo nội dung, mỏng nhẹ, đồ họa - kỹ thuật",card rời,21.7,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/330932/msi-thin-15-b13uc-i7-1411vn-1-638644313867381079-750x500.jpg,nvidia,0220042002849__l89_20250402-105034,core i7,1080.0,4.0,hd,15.6,intel
213,0,235.9,https://www.thegioididong.com/laptop/msi-modern-15-f13mg-i5-082vn?code=0220042002850,vỏ nhựa,4096.0,512.0,1920.0,5.3,358.9,msi,4.6,14190000.0,12.0,10.0,3200.0,1.7,14190000.0,ddr4,60.0,1.3,Laptop MSI Modern 15 F13MG i5 1335U/16GB/512GB/Win11 (082VN),16.0,1,2.0,windows 11,45.0,bạc,1335u,"gaming, học tập - văn phòng",card tích hợp,19.9,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/331362/msi-modern-15-f13mg-i5-082vn-1-638724647268641501-750x500.jpg,intel,0220042002850__l45_20250402-105034,core i5,1080.0,0.0,hd,15.6,intel
214,0,235.56,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i7-n5i7240w1?code=0220042002851,vỏ nhựa,2048.0,512.0,1920.0,5.3,358.5,dell,5.0,21490000.0,12.0,10.0,2666.0,1.66,21490000.0,ddr4,120.0,1.7,Laptop Dell Inspiron 15 3530 i7 1355U/16GB/512GB/120Hz/OfficeHS/Win11 (N5I7240W1),16.0,1,2.0,windows 11,54.0,đen,1355u,học tập - văn phòng,card tích hợp,18.99,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/331507/dell-inspiron-15-3530-i7-n5i7240w1-1-638661792056627739-750x500.jpg,intel,0220042002851__l319_20250402-105034,core i7,1080.0,0.0,hd,15.6,intel
215,0,235.56,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i7-n3530i7u161w11blufp?code=0220042002852,vỏ nhựa,1024.0,1024.0,1920.0,5.3,358.5,dell,5.0,22490000.0,12.0,10.0,2666.0,1.66,22490000.0,ddr4,120.0,1.7,Laptop Dell Inspiron 15 3530 i7 1355U/16GB/1TB/120Hz/OfficeHS/Win11 (N3530-i7U161W11BLU-FP),16.0,1,2.0,windows 11,54.0,đen,1355u,"học tập - văn phòng, cao cấp - sang trọng, mỏng nhẹ",card tích hợp,18.99,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/331508/dell-inspiron-15-3530-i7-n3530i7u161w11blufp-1-638661793616488087-750x500.jpg,intel,0220042002852__l118_20250402-105034,core i7,1080.0,0.0,hd,15.6,intel
216,1,218.9,https://www.thegioididong.com/laptop/hp-envy-x360-14-fc0162tu-ultra-5-ay8x1pa?code=0220042002853,vỏ kim loại,2048.0,512.0,2880.0,5.3,313.3,hp,4.3,27890000.0,14.0,12.0,6400.0,1.39,27890000.0,lpddr5,120.0,1.3,Laptop HP Envy x360 14 fc0162TU Ultra 5 125U/16GB/512GB/OfficeHS/Win11 (AY8X1PA),16.0,1,0.0,windows 11,59.0,bạc,125u,"cao cấp - sang trọng, gaming, đồ họa - kỹ thuật",card tích hợp,16.9,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/331506/hp-envy-x360-14-fc0162tu-ultra-5-ay8x1pa-1-638659853656107507-750x500.jpg,intel,0220042002853__l82_20250402-105034,core ultra 5,1800.0,0.0,full hd,14.0,intel
217,0,251.1,https://www.thegioididong.com/laptop/hp-probook-460-g11-ultra-5-a74btpt?code=0220042002854,vỏ kim loại,1024.0,512.0,1920.0,5.3,359.4,hp,4.3,22990000.0,14.0,12.0,5600.0,1.786,22990000.0,ddr5,60.0,1.3,Laptop HP Probook 460 G11 Ultra 5 125U/16GB/512GB/Win11 (A74BTPT),16.0,1,2.0,windows 11,56.0,bạc,125u,"học tập - văn phòng, laptop sáng tạo nội dung",card tích hợp,17.0,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/331514/hp-probook-460-g11-ultra-5-a74btpt-glr-1-638685620780726087-750x500.jpg,intel,0220042002854__l222_20250402-105034,core ultra 5,1200.0,0.0,full hd,16.0,intel
218,0,251.1,https://www.thegioididong.com/laptop/hp-probook-460-g11-ultra-7-a74c0pt?code=0220042002855,vỏ kim loại,1024.0,512.0,1920.0,5.3,359.4,hp,4.8,26990000.0,14.0,12.0,5600.0,1.764,26990000.0,ddr5,60.0,1.7,Laptop HP Probook 460 G11 Ultra 7 155U/16GB/512GB/Win11 (A74C0PT),16.0,1,2.0,windows 11,56.0,bạc,155u,"học tập - văn phòng, đồ họa - kỹ thuật, gaming",card tích hợp,17.0,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/331517/hp-probook-460-g11-ultra-7-a74c0pt-1-638661781373537738-750x500.jpg,intel,0220042002855__l287_20250402-105034,core ultra 7,1200.0,0.0,full hd,16.0,intel
219,0,215.1,https://www.thegioididong.com/laptop/hp-elitebook-630-g11-ultra-7-a7lc5pt?code=0220042002856,vỏ kim loại,1024.0,512.0,1920.0,5.3,303.1,hp,4.8,26990000.0,14.0,12.0,5600.0,1.347,26990000.0,ddr5,60.0,1.7,Laptop HP Elitebook 630 G11 Ultra 7 155U/16GB/512GB/Win11 (A7LC5PT),16.0,1,2.0,windows 11,56.0,bạc,155u,"học tập - văn phòng, laptop sáng tạo nội dung",card tích hợp,17.0,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/331518/hp-elitebook-630-g11-ultra-7-a7lc5pt-glr-1-638685617220036868-750x500.jpg,intel,0220042002856__l106_20250402-105034,core ultra 7,1200.0,0.0,full hd,13.3,intel
220,0,235.56,https://www.thegioididong.com/laptop/dell-inspiron-15-3520-i7-n3520i7u165w11blufp?code=0220042002966,vỏ nhựa,2048.0,512.0,1920.0,5.0,358.5,dell,4.7,19990000.0,12.0,10.0,2666.0,1.9,19990000.0,ddr4,120.0,1.7,Laptop Dell Inspiron 15 3520 i7 1255U/16GB/512GB/120Hz/OfficeHS/Win11 (N3520-i7U165W11BLU-FP),16.0,1,2.0,windows 11,54.0,đen,1255u,"học tập - văn phòng, đồ họa - kỹ thuật",card tích hợp,18.99,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/333102/dell-inspiron-15-3520-i7-n3520i7u165w11blufp-1-638702848312564021-750x500.jpg,intel,0220042002966__l97_20250402-105034,core i7,1080.0,0.0,hd,15.6,intel
221,1,216.1,https://www.thegioididong.com/laptop/hp-elitebook-x360-830-g11-ultra-5-a7rb9pt?code=0220042002858,vỏ kim loại,1024.0,512.0,1920.0,5.3,300.0,hp,4.4,40790000.0,14.0,12.0,7467.0,1.4,40790000.0,lpddr5,60.0,1.6,Laptop HP Elitebook X360 830 G11 Ultra 5 135U/16GB/512GB/Win11 Pro (A7RB9PT),16.0,1,0.0,windows 11,56.0,bạc,135u,"cao cấp - sang trọng, mỏng nhẹ",card tích hợp,16.2,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/331522/hp-elitebook-x360-830-g11-ultra-5-a7rb9pt-1-638683227466396847-750x500.jpg,intel,0220042002858__l320_20250402-105034,core ultra 5,1200.0,0.0,full hd,13.3,intel
222,1,216.1,https://www.thegioididong.com/laptop/hp-elitebook-x360-830-g11-ultra-7-a7rc0pt?code=0220042002859,vỏ kim loại,1024.0,512.0,1920.0,5.3,300.0,hp,4.9,45290000.0,14.0,12.0,7467.0,1.4,45290000.0,lpddr5,60.0,1.7,Laptop HP Elitebook X360 830 G11 Ultra 7 165U/16GB/512GB/Win11 Pro (A7RC0PT),16.0,1,0.0,windows 11,56.0,bạc,165u,"học tập - văn phòng, đồ họa - kỹ thuật, cao cấp - sang trọng, laptop sáng tạo nội dung, mỏng nhẹ, gaming",card tích hợp,16.2,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/331523/hp-elitebook-x360-830-g11-ultra-7-a7rc0pt-1-638661786338705759-750x500.jpg,intel,0220042002859__l312_20250402-105034,core ultra 7,1200.0,0.0,full hd,13.3,intel
223,1,218.9,https://www.thegioididong.com/laptop/hp-envy-x360-14-fa0097au-r5-ay8u7pa?code=0220042002860,vỏ kim loại,1024.0,512.0,2880.0,5.3,313.3,hp,4.9,26690000.0,12.0,6.0,6400.0,1.39,26690000.0,lpddr5,120.0,1.3,Laptop HP Envy X360 14 fa0097AU R5 8640HS/16GB/512GB/OfficeHS/Win11 (AY8U7PA),16.0,1,0.0,windows 11,59.0,bạc,8640hs,"học tập - văn phòng, đồ họa - kỹ thuật, cao cấp - sang trọng, mỏng nhẹ, gaming",card tích hợp,16.9,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/331526/hp-envy-x360-14-fa0097au-r5-ay8u7pa-1-638659860494935082-750x500.jpg,amd,0220042002860__l313_20250402-105034,ryzen 5,1800.0,0.0,full hd,14.0,amd
224,1,218.9,https://www.thegioididong.com/laptop/hp-envy-x360-14-fc0153tu-ultra-7-ay8v4pa?code=0220042002861,vỏ kim loại,1024.0,512.0,2880.0,5.3,313.4,hp,4.8,33190000.0,14.0,12.0,6400.0,1.39,33190000.0,lpddr5,120.0,1.7,Laptop HP Envy X360 14 fc0153TU Ultra 7 155U/32GB/512GB/OfficeHS/Win11 (AY8V4PA),32.0,1,0.0,windows 11,59.0,xanh dương,155u,"học tập - văn phòng, đồ họa - kỹ thuật, cao cấp - sang trọng, mỏng nhẹ",card tích hợp,16.9,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/331527/hp-envy-x360-14-fc0153tu-ultra-7-ay8v4pa-1-638659854307421577-750x500.jpg,intel,0220042002861__l296_20250402-105034,core ultra 7,1800.0,0.0,full hd,14.0,intel
225,0,221.2,https://www.thegioididong.com/laptop/macbook-pro-14-inch-m4-16gb-512gb?code=0220042002862,vỏ kim loại,512.0,512.0,3024.0,5.3,312.6,apple,4.2,39590000.0,13.0,10.0,7500.0,1.55,39590000.0,lpddr5,120.0,4.2,Laptop MacBook Pro 14 inch M4 16GB/512GB,16.0,1,0.0,macos,72.4,bạc,m4 pro,"đồ họa - kỹ thuật, cao cấp - sang trọng, laptop sáng tạo nội dung, mỏng nhẹ",card tích hợp,15.5,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/331564/macbook-pro-14-inch-m4-16gb-512gb-bac-1-638660150192841121-750x500.jpg,apple,0220042002862__l278_20250402-105034,m4,1964.0,0.0,full hd,14.2,apple
226,0,221.2,https://www.thegioididong.com/laptop/macbook-pro-14-inch-m4-16gb-512gb?code=0220042002863,vỏ kim loại,512.0,512.0,3024.0,5.3,312.6,apple,4.2,39590000.0,13.0,10.0,7500.0,1.55,39590000.0,lpddr5,120.0,4.2,Laptop MacBook Pro 14 inch M4 16GB/512GB,16.0,1,0.0,macos,72.4,đen,m4 pro,"đồ họa - kỹ thuật, cao cấp - sang trọng, laptop sáng tạo nội dung, mỏng nhẹ",card tích hợp,15.5,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/331564/macbook-pro-14-inch-m4-16gb-512gb-tgdd-den-1-638660152965882579-750x500.jpg,apple,0220042002863__l278_20250402-105034,m4,1964.0,0.0,full hd,14.2,apple
227,0,221.2,https://www.thegioididong.com/laptop/macbook-pro-14-inch-m4-16gb-1tb?code=0220042002865,vỏ kim loại,1024.0,1024.0,3024.0,5.3,312.6,apple,4.2,44990000.0,13.0,10.0,7500.0,1.55,44990000.0,lpddr5,120.0,4.2,Laptop MacBook Pro 14 inch M4 16GB/1TB,16.0,1,0.0,macos,72.4,đen,m4 pro,"đồ họa - kỹ thuật, cao cấp - sang trọng, laptop sáng tạo nội dung",card tích hợp,15.5,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/331566/macbook-pro-14-inch-m4-16gb-1tb-tgdd-den-1-638660154143734014-750x500.jpg,apple,0220042002865__l288_20250402-105034,m4,1964.0,0.0,full hd,14.2,apple
228,0,221.2,https://www.thegioididong.com/laptop/macbook-pro-14-inch-m4-pro-24gb-512gb?code=0220042002868,vỏ kim loại,512.0,512.0,3024.0,5.3,312.6,apple,4.2,48690000.0,13.0,12.0,7500.0,1.6,48690000.0,lpddr5,120.0,4.2,Laptop MacBook Pro 14 inch M4 Pro 24GB/512GB,24.0,1,0.0,macos,72.4,bạc,m4 pro,"đồ họa - kỹ thuật, cao cấp - sang trọng, laptop sáng tạo nội dung, mỏng nhẹ",card tích hợp,15.5,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/331568/macbook-pro-14-inch-m4-pro-tgdd-bac-1-638660162580702771-750x500.jpg,apple,0220042002868__l279_20250402-105034,m4 pro,1964.0,0.0,full hd,14.2,apple
229,0,221.2,https://www.thegioididong.com/laptop/macbook-pro-14-inch-m4-pro-24gb-512gb?code=0220042002869,vỏ kim loại,512.0,512.0,3024.0,5.3,312.6,apple,4.2,49390000.0,13.0,12.0,7500.0,1.6,49390000.0,lpddr5,120.0,4.2,Laptop MacBook Pro 14 inch M4 Pro 24GB/512GB,24.0,1,0.0,macos,72.4,đen,m4 pro,"đồ họa - kỹ thuật, cao cấp - sang trọng, laptop sáng tạo nội dung, mỏng nhẹ",card tích hợp,15.5,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/331568/macbook-pro-14-inch-m4-pro-tgdd-den-1-638660162994303552-750x500.jpg,apple,0220042002869__l279_20250402-105034,m4 pro,1964.0,0.0,full hd,14.2,apple
230,0,248.1,https://www.thegioididong.com/laptop/macbook-pro-16-inch-m4-pro-24gb-512gb?code=0220042002873,vỏ kim loại,512.0,512.0,3456.0,5.3,355.7,apple,4.2,64490000.0,20.0,14.0,7500.0,2.14,64490000.0,lpddr5,120.0,4.2,Laptop MacBook Pro 16 inch M4 Pro 24GB/512GB,24.0,1,0.0,macos,100.0,đen,m4 pro,"đồ họa - kỹ thuật, cao cấp - sang trọng",card tích hợp,16.8,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/331574/macbook-pro-16-inch-m4-tgdd-den-1-638660174007235177-750x500.jpg,apple,0220042002873__l283_20250402-105034,m4 pro,2234.0,0.0,full hd,16.2,apple
231,0,248.1,https://www.thegioididong.com/laptop/macbook-pro-16-inch-m4-pro-48gb-512gb?code=0220042002874,vỏ kim loại,512.0,512.0,3456.0,5.3,355.7,apple,4.2,74490000.0,20.0,14.0,7500.0,2.14,74490000.0,lpddr5,120.0,4.2,Laptop MacBook Pro 16 inch M4 Pro 48GB/512GB,48.0,1,0.0,macos,100.0,bạc,m4 pro,"đồ họa - kỹ thuật, cao cấp - sang trọng, laptop sáng tạo nội dung, mỏng nhẹ",card tích hợp,16.8,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/331577/macbook-pro-16-inch-m4-tgdd-bac-1-638660173637428169-750x500.jpg,apple,0220042002874__l291_20250402-105034,m4 pro,2234.0,0.0,full hd,16.2,apple
232,0,248.1,https://www.thegioididong.com/laptop/macbook-pro-16-inch-m4-pro-48gb-512gb?code=0220042002875,vỏ kim loại,512.0,512.0,3456.0,5.3,355.7,apple,4.2,74490000.0,20.0,14.0,7500.0,2.14,74490000.0,lpddr5,120.0,4.2,Laptop MacBook Pro 16 inch M4 Pro 48GB/512GB,48.0,1,0.0,macos,100.0,đen,m4 pro,"đồ họa - kỹ thuật, cao cấp - sang trọng, laptop sáng tạo nội dung, mỏng nhẹ",card tích hợp,16.8,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/331577/macbook-pro-16-inch-m4-tgdd-den-1-638660174259395271-750x500.jpg,apple,0220042002875__l291_20250402-105034,m4 pro,2234.0,0.0,full hd,16.2,apple
233,0,248.1,https://www.thegioididong.com/laptop/macbook-pro-16-inch-m4-max-36gb-1tb?code=0220042002876,vỏ kim loại,1024.0,1024.0,3456.0,5.3,355.7,apple,4.4,87990000.0,20.0,14.0,7500.0,2.15,87990000.0,lpddr5x,120.0,4.4,Laptop MacBook Pro 16 inch M4 Max 36GB/1TB,36.0,1,0.0,macos,100.0,bạc,m4 max,"đồ họa - kỹ thuật, cao cấp - sang trọng, laptop sáng tạo nội dung",card tích hợp,16.8,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/331579/macbook-pro-16-inch-m4-tgdd-bac-1-638660173797876897-750x500.jpg,apple,0220042002876__l297_20250402-105034,m4 max,2234.0,0.0,full hd,16.2,apple
234,0,248.1,https://www.thegioididong.com/laptop/macbook-pro-16-inch-m4-max-36gb-1tb?code=0220042002877,vỏ kim loại,1024.0,1024.0,3456.0,5.3,355.7,apple,4.4,87990000.0,20.0,14.0,7500.0,2.15,87990000.0,lpddr5x,120.0,4.4,Laptop MacBook Pro 16 inch M4 Max 36GB/1TB,36.0,1,0.0,macos,100.0,đen,m4 max,"đồ họa - kỹ thuật, cao cấp - sang trọng, laptop sáng tạo nội dung",card tích hợp,16.8,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/331579/macbook-pro-16-inch-m4-tgdd-den-1-638660174559813836-750x500.jpg,apple,0220042002877__l297_20250402-105034,m4 max,2234.0,0.0,full hd,16.2,apple
